profileID,respID,qID,altID,obsID,price,brand,keyless,electric,warranty,blockID,label,chosen
31,64,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,64,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,64,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,64,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,64,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,64,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,64,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,64,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,64,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,64,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,64,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,64,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,64,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,64,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,64,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,64,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,65,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,65,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,65,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,65,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,65,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,65,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,65,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,65,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,65,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,65,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,65,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,65,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,65,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,65,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,65,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,65,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,65,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,65,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,66,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,66,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,66,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,66,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,66,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,66,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,66,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,66,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,66,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,66,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,66,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,66,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,66,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,66,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,66,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,66,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,66,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,66,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,67,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,67,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,67,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,67,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,67,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,67,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,67,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,67,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,67,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,67,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,67,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,67,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,67,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,67,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,67,5,3,5,above 50k,europe,No,No,Yes,1,O Car,1
7,67,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,67,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,67,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,68,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,68,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,68,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,68,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,68,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,68,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,68,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,68,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,68,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,68,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,68,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,68,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,68,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,68,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,68,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,68,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,68,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,68,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,69,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,69,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,69,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,69,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,69,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,69,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,69,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,69,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,69,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,69,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,69,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,69,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,69,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,69,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,69,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,69,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,69,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,69,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,70,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,70,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,70,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,70,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,70,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,70,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,70,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,70,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,70,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,70,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,70,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,70,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,70,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,70,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,70,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,70,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,70,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,70,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,71,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,71,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,71,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,71,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,71,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,71,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,71,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,71,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,71,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,71,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,71,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,71,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,71,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,71,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,71,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,71,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,71,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,71,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,72,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,72,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,72,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,72,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,72,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,72,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,72,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,72,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,72,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,72,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,72,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,72,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,72,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,72,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,72,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,72,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,72,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,72,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,73,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,73,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,73,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,73,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,73,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,73,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,73,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,73,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,73,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,73,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,73,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,73,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,73,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,73,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,73,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,73,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,73,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,73,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,74,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,74,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,74,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,74,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,74,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,74,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,74,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,74,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,74,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,74,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,74,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,74,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,74,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,74,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,74,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,74,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,74,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,74,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,75,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,75,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,75,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,75,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,75,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,75,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,75,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,75,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,75,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,75,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,75,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,75,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,75,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,75,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,75,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,75,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,75,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,75,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,76,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,76,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,76,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,76,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,76,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,76,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,76,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,76,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,76,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,76,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,76,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,76,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,76,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,76,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,76,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,76,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,76,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,76,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,77,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,77,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,77,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,77,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,77,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,77,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,77,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,77,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,77,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,77,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,77,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,77,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,77,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,77,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,77,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,77,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,77,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,77,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,78,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,78,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,78,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,78,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,78,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,78,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,78,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,78,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,78,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,78,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,78,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,78,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,78,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,78,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,78,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,78,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,78,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,78,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,79,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,79,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,79,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,79,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,79,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,79,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,79,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,79,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,79,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,79,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,79,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,79,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,79,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,79,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,79,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,79,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,79,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,79,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,80,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,80,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,80,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,80,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,80,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,80,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,80,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,80,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,80,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,80,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,80,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,80,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,80,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,80,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,80,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,80,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,80,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,80,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,81,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,81,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,81,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,81,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,81,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,81,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,81,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,81,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,81,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,81,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,81,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,81,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,81,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,81,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,81,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,81,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,81,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,81,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,82,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,82,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,82,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,82,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,82,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,82,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,82,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,82,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,82,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,82,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,82,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,82,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,82,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,82,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,82,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,82,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,82,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,82,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,83,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,83,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,83,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,83,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,83,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,83,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,83,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,83,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,83,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,83,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,83,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,83,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,83,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,83,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,83,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,83,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,83,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,83,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,84,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,84,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,84,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,84,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,84,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,84,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,84,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,84,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,84,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,84,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,84,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,84,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,84,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,84,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,84,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,84,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,84,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,84,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,85,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,85,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,85,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,85,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,85,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,85,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,85,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,85,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,85,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
